"Ganul";"Delta.M1";"Delta.Inter";"Delta.COV";"Indic_COVID";"Usa_Vel";"MSE"
1;0,96;0,92;0,98;7;1;89,4890901771755
1;0,93;1;0,97;7;1;89,4897502117005
1;0,93;0,9;0,94;7;1;89,4897758891898
1;0,96;0,9;0,86;7;1;89,4902919747506
1;0,9;0,95;0,8;8;1;89,4903232351123
1;0,93;0,99;0,83;7;1;89,4907588106548
1;0,83;0,85;0,82;8;0;89,491674123225
1;0,85;0,8;0,89;8;0;89,492375692098
1;0,96;0,84;0,93;7;1;89,4925084374491
1;0,95;0,95;0,9;7;1;89,4925588462764
1;0,81;0,86;0,99;7;0;89,4932041981269
1;0,93;0,95;0,99;7;0;89,4932589452065
1;0,89;0,96;0,97;7;1;89,4937221047546
1;0,96;0,85;0,89;7;1;89,4937615284719
1;0,94;0,88;0,91;8;1;89,4938057405357
1;0,83;0,83;0,83;7;0;89,4944736963504
1;0,96;0,87;0,85;7;1;89,4944750197972
1;0,95;0,88;0,82;7;1;89,4945465689176
1;0,97;0,87;0,97;7;0;89,4949505927678
1;0,92;0,93;0,8;7;1;89,4967712350355
1;0,94;0,98;0,99;7;1;89,4969014496486
1;0,89;0,97;0,86;7;1;89,4976132734484
1;0,96;0,83;1;7;1;89,4979819006503
1;0,81;0,86;0,98;7;0;89,4984088744404
1;0,88;0,98;0,96;7;1;89,499336299506
1;0,95;0,86;0,91;7;1;89,49940616485
1;0,95;0,85;0,96;8;1;89,5000996496305
1;0,99;0,85;1;7;0;89,5001113210561
1;0,8;0,89;0,86;8;0;89,5003259157368
1;0,93;0,9;0,96;8;1;89,5003770716727
1;0,94;0,88;0,93;7;1;89,5019977634586
1;0,96;0,91;0,89;7;1;89,5023751442844
1;0,82;0,86;1;8;0;89,5028966116049
1;0,89;0,98;0,82;7;1;89,5035209885581
1;0,96;0,83;0,81;8;1;89,5041839581821
1;0,81;0,86;0,97;7;0;89,5043800363096
1;0,84;0,83;0,82;8;0;89,5045013817068
1;0,96;0,82;0,88;8;1;89,504778301988
1;0,97;0,85;1;7;1;89,5052466324463
1;0,93;1;0,96;7;1;89,5053584796416
1;0,82;0,86;0,99;8;0;89,5055252894427
1;0,96;0,92;0,97;7;1;89,5061333943599
1;0,9;0,95;0,88;7;1;89,5074369109323
1;0,97;0,84;1;7;1;89,5077124303492
1;0,93;0,9;0,93;7;1;89,5077958036507
1;0,84;0,81;0,8;7;0;89,5078135255563
1;0,93;0,95;0,98;7;0;89,5079827547668
1;0,82;0,86;0,98;8;0;89,5090300128097
1;0,94;0,89;0,84;7;1;89,5091768311844
1;0,96;0,88;0,84;7;1;89,5094571511233
1;0,87;0,98;0,93;8;1;89,5095656779232
1;0,89;1;0,8;7;1;89,5102186806433
1;1;0,84;0,84;7;0;89,5102376735521
1;0,86;1;0,87;8;1;89,510656112452
1;0,89;0,96;0,82;8;1;89,5109373428703
1;0,81;0,86;0,96;7;0;89,5112153793176
1;0,92;0,97;0,85;7;0;89,5113018305901
1;0,96;0,83;0,99;7;1;89,5116719764292
1;0,91;0,99;0,81;7;0;89,5117842219876
1;0,94;0,98;0,98;7;1;89,5118104112578
1;0,92;0,92;0,86;8;1;89,5119354210932
1;0,95;0,87;0,85;7;1;89,5132510010148
1;0,85;0,8;0,88;8;0;89,5134176818521
1;0,82;0,86;0,97;8;0;89,5135429166287
1;0,93;0,9;0,95;8;1;89,5137379321567
1;0,95;0,85;0,95;8;1;89,5141956362441
1;0,89;0,96;0,96;7;1;89,514498929281
1;0,97;0,87;0,96;7;0;89,5145610750387
1;0,96;0,86;0,86;7;1;89,5154492106557
1;0,82;0,85;0,8;7;0;89,5156192399545
1;0,91;0,94;0,83;7;1;89,5160746198206
1;0,92;0,92;0,88;7;1;89,5163071137267
1;0,99;0,85;0,99;7;0;89,5168068057634
1;0,95;0,86;0,82;8;1;89,5172741932294
1;0,96;0,84;0,92;7;1;89,5178630728298
1;0,94;0,88;0,9;8;1;89,5185334392797
1;0,96;0,89;0,84;7;1;89,5188124426628
1;0,81;0,86;0,95;7;0;89,5190232226739
1;0,82;0,86;0,96;8;0;89,5192117111094
1;0,95;0,94;0,82;7;1;89,5210075640332
1;0,91;0,93;1;7;1;89,521922065377
1;0,97;0,85;0,99;7;1;89,5220967567708
1;0,93;1;0,95;7;1;89,5221589461026
1;0,94;0,88;0,92;7;1;89,5223358048282
1;0,94;0,97;0,83;7;1;89,5232770990697
1;0,95;0,95;0,89;7;1;89,5233477460919
1;0,88;0,99;0,9;7;1;89,5234019624811
1;0,93;0,95;0,97;7;0;89,5239522400536
1;0,96;0,92;0,96;7;1;89,5246346190431
1;0,81;0,88;0,82;8;0;89,5246797423012
1;0,97;0,84;0,99;7;1;89,5247360884513
1;0,95;0,86;0,9;7;1;89,5259541618649
1;0,82;0,86;0,95;8;0;89,5262009043454
1;0,96;0,83;0,98;7;1;89,5266525384358
1;0,88;0,98;0,95;7;1;89,527470961747
1;0,93;0,9;0,92;7;1;89,5276953843643
1;0,94;0,98;0,97;7;1;89,52788327547
1;0,81;0,86;0,94;7;0;89,5279231195602
1;0,88;1;0,88;7;1;89,5279559250159
1;0,83;0,83;0,82;7;0;89,528256436203
1;0,96;0,85;0,88;7;1;89,5287051889999
1;0,93;0,9;0,94;8;1;89,5289110212451
1;0,89;0,99;0,8;7;1;89,5294585405949
1;1;0,99;0,8;8;1;89,5294998762094
1;0,88;0,97;0,85;8;1;89,5296828008813
1;0,95;0,85;0,94;8;1;89,5301321766028
1;0,93;0,91;0,82;7;1;89,5311996092003
1;0,91;0,93;0,99;7;1;89,5327989013113
1;0,96;0,9;0,85;7;1;89,5329997796716
1;0,93;0,99;0,82;7;1;89,5338687927694
1;0,82;0,86;0,94;8;0;89,5346929859618
1;0,99;0,85;0,98;7;0;89,5347019817039
1;0,97;0,86;1;7;1;89,5350335815673
1;0,97;0,87;0,95;7;0;89,5356161013375
1;0,96;0,91;0,88;7;1;89,5368419153457
1;0,89;0,96;0,95;7;1;89,5369711763252
1;0,97;0,83;1;7;1;89,5371008533143
1;0,85;0,8;0,87;8;0;89,5376446651484
1;0,8;0,89;0,85;8;0;89,537690252728
1;0,87;0,98;0,92;8;1;89,537803731543
1;0,81;0,86;0,93;7;0;89,5380463524681
1;0,93;1;0,94;7;1;89,540229277284
1;0,97;0,85;0,98;7;1;89,5403422672125
1;0,96;0,87;0,84;7;1;89,5409138419752
1;0,93;0,95;0,96;7;0;89,54126140918
1;0,96;0,82;0,87;8;1;89,5421790073182
1;0,96;0,83;0,97;7;1;89,5430322950945
1;0,97;0,84;0,98;7;1;89,5431666279024
1;0,9;0,96;0,8;7;1;89,5436653493707
1;0,96;0,92;0,95;7;1;89,5446979482231
1;0,94;0,88;0,91;7;1;89,5447249593124
1;0,91;0,93;0,98;7;1;89,5448435640154
1;0,82;0,86;0,93;8;0;89,5448895399773
1;0,9;0,95;0,87;7;1;89,5450477876636
1;0,89;0,97;0,85;7;1;89,5451445335044
1;0,94;0,98;0,96;7;1;89,5451993452984
1;0,96;0,84;0,91;7;1;89,545380765914
1;0,83;0,85;0,81;8;0;89,5457662478161
1;0,93;0,9;0,93;8;1;89,5461023568815
1;0,94;0,88;0,89;8;1;89,5462540262468
1;0,95;0,85;0,93;8;1;89,5481133363045
1;0,95;0,88;0,81;7;1;89,5488522145946
1;0,92;0,92;0,87;7;1;89,5491862297182
1;0,81;0,86;0,92;7;0;89,5495362675105
1;0,93;0,9;0,91;7;1;89,5496300983337
1;0,97;0,86;0,99;7;1;89,5516795216076
1;0,92;0,97;0,84;7;0;89,552881662532
1;0,99;0,85;0,97;7;0;89,5538779086938
1;0,95;0,85;1;7;1;89,5541645356915
1;0,97;0,83;0,99;7;1;89,5542712273509
1;0,94;0,89;0,83;7;1;89,5546396051378
1;0,95;0,86;0,89;7;1;89,5549166290214
1;0,91;0,93;1;8;1;89,5549268401936
1;0,92;0,92;0,85;8;1;89,5554863881349
1;0,95;0,95;0,88;7;1;89,5563011220118
1;0,82;0,86;0,92;8;0;89,5570122534209
1;0,95;0,87;0,84;7;1;89,5570264360721
1;0,84;0,83;0,81;8;0;89,5572893324106
1;1;0,84;0,83;7;0;89,557371940998
1;0,88;0,98;0,94;7;1;89,5574459221699
1;0,91;0,93;0,97;7;1;89,5581660055047
1;0,97;0,87;0,94;7;0;89,5582056598319
1;0,86;1;0,86;8;1;89,5584110144203
1;0,96;0,88;0,83;7;1;89,5588168466557
1;0,96;0,86;0,85;7;1;89,558922897889
1;0,93;1;0,93;7;1;89,5596479458493
1;0,93;0,95;0,95;7;0;89,560006898322
1;0,97;0,85;0,97;7;1;89,5600830781507
1;0,96;0,83;0,96;7;1;89,5609260817641
1;0,89;0,96;0,94;7;1;89,5612448223799
1;0,81;0,86;0,91;7;0;89,5625483960726
1;0,89;0,98;0,81;7;1;89,5627979919408
1;0,97;0,84;0,97;7;1;89,5631043707504
1;0,91;0,93;0,99;8;1;89,5636908913618
1;0,94;0,98;0,95;7;1;89,5638394192694
1;0,91;0,99;0,8;7;0;89,5645657009802
1;0,88;0,99;0,89;7;1;89,5650871400095
1;0,95;0,85;0,99;7;1;89,5651612374048
1;0,85;0,8;0,86;8;0;89,5653998410569
1;0,83;0,83;0,81;7;0;89,5654455669662
1;0,93;0,9;0,92;8;1;89,5655338919547
1;0,96;0,85;0,87;7;1;89,5663634089677
1;0,96;0,92;0,94;7;1;89,5664297803142
1;0,91;0,94;0,82;7;1;89,5671718497909
1;0,96;0,89;0,83;7;1;89,5678311597663
1;0,95;0,85;0,92;8;1;89,5683586675245
1;0,87;0,98;0,91;8;1;89,5685678723661
1;0,94;0,88;0,9;7;1;89,5693259439055
1;0,94;0,97;0,82;7;1;89,5694069506156
1;0,97;0,86;0,98;7;1;89,5697069299846
1;0,82;0,86;0,91;8;0;89,5713037880155
1;0,97;0,83;0,98;7;1;89,572857866782
1;0,91;0,93;0,96;7;1;89,572883321959
1;0,95;0,94;0,81;7;1;89,5730784246646
1;0,91;0,93;0,98;8;1;89,573659664899
1;0,93;0,9;0,9;7;1;89,5737607100782
1;0,96;0,91;0,87;7;1;89,5737919901798
1;0,88;1;0,87;7;1;89,5742349831695
1;0,99;0,85;0,96;7;0;89,5744179499043
1;0,96;0,84;0,9;7;1;89,5752025810061
1;0,96;0,83;0,8;8;1;89,5756357310521
1;0,81;0,86;0,9;7;0;89,5772503079699
1;0,94;0,88;0,88;8;1;89,5772520015193
1;0,95;0,85;0,98;7;1;89,5773237628552
1;0,89;0,96;0,81;8;1;89,5776157820327
1;0,96;0,9;0,84;7;1;89,5785783972897
1;0,93;0,99;0,81;7;1;89,5793251541073
1;0,8;0,89;0,84;8;0;89,5798296539866
1;0,93;0,95;0,94;7;0;89,5802874339845
1;0,96;0,83;0,95;7;1;89,5804546639386
1;0,93;1;0,92;7;1;89,5804937059352
1;0,95;0,86;0,81;8;1;89,5811834888951
1;0,97;0,85;0,96;7;1;89,5814226367133
1;0,81;0,88;0,81;8;0;89,5822831348497
1;0,97;0,87;0,93;7;0;89,5824210396143
1;0,88;0,97;0,84;8;1;89,5827546303065
1;0,96;0,82;0,86;8;1;89,5834732262758
1;0,93;0,91;0,81;7;1;89,5835457094591
1;0,94;0,98;0,94;7;1;89,583885253753
1;0,97;0,84;0,96;7;1;89,5846532775532
1;0,92;0,92;0,86;7;1;89,5849154330424
1;0,91;0,93;0,97;8;1;89,5849813232102
1;0,9;0,95;0,86;7;1;89,585417069098
1;0,95;0,86;0,88;7;1;89,5864541258848
1;0,89;0,96;0,93;7;1;89,5874278994277
1;0,93;0,9;0,91;8;1;89,5874436088168
1;0,82;0,86;0,9;8;0;89,5880284863038
1;0,91;0,93;0,95;7;1;89,5891195676376
1;0,97;0,82;1;7;1;89,589120808298
1;0,97;0,86;0,97;7;1;89,5892152428851
1;0,88;0,98;0,93;7;1;89,5893358903153
1;0,96;0,92;0,93;7;1;89,5899381181709
1;0,96;0,87;0,83;7;1;89,5905225202054
1;0,95;0,85;0,97;7;1;89,5907633292716
1;0,95;0,85;0,91;8;1;89,5911033523875
1;0,95;0,95;0,87;7;1;89,5915090872594
1;0,97;0,83;0,97;7;1;89,5929614566007
1;0,81;0,86;0,89;7;0;89,5938211382475
1;0,89;0,97;0,84;7;1;89,5954071701957
1;0,94;0,88;0,89;7;1;89,596303766393
1;0,99;0,85;0,95;7;0;89,596407415258
1;0,85;0,8;0,85;8;0;89,5970493823501
1;0,92;0,97;0,83;7;0;89,5970628696622
1;0,84;0,82;1;8;0;89,5977311032591
1;0,91;0,93;0,96;8;1;89,5978176542055
1;0,84;0,82;0,99;8;0;89,5998701719247
1;0,93;0,9;0,89;7;1;89,6002522182164
1;0,96;0,83;0,94;7;1;89,6017444507122
1;0,87;0,98;0,9;8;1;89,6020441570069
1;0,93;0,95;0,93;7;0;89,6022032725717
1;0,84;0,82;0,98;8;0;89,6028182417534
1;0,93;1;0,91;7;1;89,6028451070757
1;0,94;0,89;0,82;7;1;89,6035842208224
1;0,92;0,92;0,84;8;1;89,6035860271326
1;0,97;0,87;1;7;1;89,6037306130597
1;0,95;0,87;0,83;7;1;89,6041294947596
1;0,84;0,8;1;7;0;89,6042736024149
1;0,97;0,85;0,95;7;1;89,604467523022
1;0,94;0,98;0,93;7;1;89,6054190167858
1;0,96;0,86;0,84;7;1;89,6054888057594
1;0,95;0,85;0,96;7;1;89,6055988489992
1;0,83;0,85;0,8;8;0;89,6061438287829
1;0,83;0,83;0,8;7;0;89,6062296873963
1;0,97;0,82;0,99;7;1;89,6064145707876
1;0,84;0,82;0,97;8;0;89,6066992975397
1;0,95;0,88;0,8;7;1;89,6068230463949
1;0,96;0,85;0,86;7;1;89,6068777216042
1;0,91;0,93;0,94;7;1;89,607005439057
1;1;0,84;0,82;7;0;89,6071142562669
1;0,96;0,84;0,89;7;1;89,6074720751503
1;0,82;0,86;0,89;8;0;89,6074728918436
1;0,97;0,84;0,95;7;1;89,6079205838011
1;0,84;0,8;0,99;7;0;89,6082570013206
1;0,97;0,87;0,92;7;0;89,6083544345941
1;0,88;0,99;0,88;7;1;89,6089418019472
1;0,86;1;0,85;8;1;89,6096296031526
1;0,97;0,86;0,96;7;1;89,6103073350186
1;0,96;0,81;1;8;1;89,6103185203385
1;0,96;0,88;0,82;7;1;89,6114044562477
1;0,84;0,82;0,96;8;0;89,6116522850706
1;0,94;0,88;0,87;8;1;89,6118276465623
1;0,93;0,9;0,9;8;1;89,6120854873704
1;0,91;0,93;0,95;8;1;89,6123445392011
1;0,81;0,86;0,88;7;0;89,6124507306265
1;0,84;0,8;0,98;7;0;89,6128465695247
1;0,96;0,91;0,86;7;1;89,6133327975416
1;0,97;0,83;0,96;7;1;89,6146864387494
1;0,96;0,92;0,92;7;1;89,6153318442855
1;0,89;0,96;0,92;7;1;89,6156301114226
1;0,84;0,83;0,8;8;0;89,6162611017362
1;0,95;0,85;0,9;8;1;89,6165982578305
1;0,84;0,82;0,95;8;0;89,6178323693825
1;0,94;0,97;0,81;7;1;89,6180840116372
1;0,84;0,8;0,97;7;0;89,618121480632
1;0,99;0,85;0,94;7;0;89,6199331937994
1;0,96;0,89;0,82;7;1;89,6200077748958
1;0,96;0,81;0,99;8;1;89,620125179076
1;0,97;0,87;0,99;7;1;89,6201375072442
1;0,95;0,86;0,87;7;1;89,6207286951878
1;0,91;0,94;0,81;7;1;89,6217111633032
1;0,95;0,85;0,95;7;1;89,6219568445538
1;0,88;1;0,86;7;1;89,6226934624863
1;0,88;0,98;0,92;7;1;89,623214840477
1;0,92;0,92;0,85;7;1;89,6236529993894
1;0,84;0,8;0,96;7;0;89,6241701625607
1;0,96;0,83;0,93;7;1;89,6249271180085
1;0,89;0,98;0,8;7;1;89,6249703926498
1;0,97;0,82;0,98;7;1;89,6251321572741
1;0,84;0,82;0,94;8;0;89,6254121747662
1;0,94;0,88;0,88;7;1;89,6258265588237
1;0,93;0,95;0,92;7;0;89,6258556396344
1;0,91;0,93;0,93;7;1;89,6266778222163
1;0,93;1;0,9;7;1;89,626780078361
1;0,96;0,9;0,83;7;1;89,6271343253816
1;0,8;0,89;0,83;8;0;89,6271742626556
1;0,93;0,99;0,8;7;1;89,6272010682246
1;0,95;0,94;0,8;7;1;89,628130465027
1;0,94;0,98;0,92;7;1;89,6285227618144
1;0,9;0,95;0,85;7;1;89,628671232297
1;0,91;0,93;0,94;8;1;89,6287523006521
1;0,96;0,82;0,85;8;1;89,628978787019
1;0,95;0,95;0,86;7;1;89,6290595141789
1;0,93;0,9;0,88;7;1;89,6292726497041
1;0,97;0,85;0,94;7;1;89,6293270078589
1;0,82;0,86;0,88;8;0;89,6299460763232
1;0,84;0,8;0,95;7;0;89,6310910163011
1;0,96;0,81;0,98;8;1;89,6311824690727
1;0,85;0,8;0,84;8;0;89,6329823873617
1;0,97;0,84;0,94;7;1;89,6330163972381
1;0,97;0,86;0,95;7;1;89,633089085369
1;0,81;0,86;0,87;7;0;89,6333383450133
1;0,84;0,82;0,93;8;0;89,634582976169
1;0,97;0,87;0,91;7;0;89,6360985821647
1;0,97;0,87;0,98;7;1;89,6379091898977
1;0,97;0,83;0,95;7;1;89,638140686058
1;0,87;0,98;0,89;8;1;89,6384268389412
1;0,84;0,8;0,94;7;0;89,6389930858915
1;0,93;0,91;0,8;7;1;89,6396061046971
1;0,93;0,9;0,89;8;1;89,639729377608
1;0,95;0,85;0,94;7;1;89,6399712371802
1;0,88;0,97;0,83;8;1;89,6402801784459
1;0,83;0,84;1;8;0;89,6417521787668
1;0,96;0,84;0,88;7;1;89,642334589041
1;0,96;0,92;0,91;7;1;89,6427200002524
1;0,96;0,87;0,82;7;1;89,6434235252173
1;0,96;0,81;0,97;8;1;89,643637056022
1;0,92;0,97;0,82;7;0;89,6439355702749
1;0,83;0,84;0,99;8;0;89,6439683422536
1;0,99;0,85;0,93;7;0;89,6450833915123
1;0,95;0,85;0,89;8;1;89,6451099388188
1;0,97;0,82;0,97;7;1;89,6453745930807
1;0,84;0,82;0,92;8;0;89,6455558087768
1;0,89;0,96;0,91;7;1;89,6459624762014
1;0,96;0,82;1;7;1;89,6463750225596
1;0,81;0,88;0,8;8;0;89,6464179803942
1;0,83;0,84;0,98;8;0;89,6470129253418
1;0,91;0,93;0,93;8;1;89,6472459178648
1;0,84;0,8;0,93;7;0;89,6479966444428
1;0,91;0,93;0,92;7;1;89,6482792007496
1;0,89;0,97;0,83;7;1;89,6484976276925
1;0,89;0,96;0,8;8;1;89,6499232582273
1;0,96;0,83;0,92;7;1;89,6501391444939
1;0,94;0,88;0,86;8;1;89,6502971011769
1;0,96;0,85;0,85;7;1;89,6503889281545
1;0,83;0,84;0,97;8;0;89,6510125965865
1;0,95;0,86;0,8;8;1;89,6511942026649
1;0,93;0,95;0,91;7;0;89,6513461918363
1;0,93;1;0,89;7;1;89,6523756111001
1;0,94;0,98;0,91;7;1;89,6532779517141
1;0,95;0,87;0,82;7;1;89,6547045241452
1;0,88;0,99;0,87;7;1;89,6550265513382
1;0,96;0,86;0,83;7;1;89,6552782835243
1;0,96;0,91;0,85;7;1;89,6555694675444
1;0,82;0,86;0,87;8;0;89,6557797851604
1;0,83;0,84;0,96;8;0;89,6561092175467
1;0,97;0,85;0,93;7;1;89,6561125835537
1;0,94;0,89;0,81;7;1;89,6561525339144
1;0,92;0,92;0,83;8;1;89,6565880335877
1;0,81;0,86;0,86;7;0;89,6566908848217
1;0,97;0,87;0,97;7;1;89,6571445181954
1;0,96;0,81;0,96;8;1;89,6576486368224
1;0,97;0,86;0,94;7;1;89,6576688967153
1;0,95;0,86;0,86;7;1;89,657902722264
1;0,94;0,88;0,87;7;1;89,6580642962471
1;0,84;0,8;0,92;7;0;89,6582336541494
1;0,84;0,82;0,91;8;0;89,6585624616031
1;0,88;0,98;0,91;7;1;89,659156218813
1;1;0,84;0,81;7;0;89,6595533530164
1;0,95;0,85;0,93;7;1;89,6597829977149
1;0,96;0,82;0,99;7;1;89,6599336086027
1;0,97;0,84;0,93;7;1;89,6600532703574
1;0,97;0,81;1;7;1;89,6602953749833
1;0,93;0,9;0,87;7;1;89,6609917374488
1;0,83;0,84;0,95;8;0;89,6624610952677
1;0,97;0,83;0,94;7;1;89,6634351402682
1;0,86;1;0,84;8;1;89,6645255486764
1;0,92;0,92;0,84;7;1;89,6655544350716
1;0,97;0,87;0,9;7;0;89,6657464522357
1;0,97;0,82;0,96;7;1;89,6672467922472
1;0,96;0,88;0,81;7;1;89,6673330860144
1;0,91;0,93;0,92;8;1;89,6680451073132
1;0,95;0,95;0,85;7;1;89,6690381005682
1;0,94;0,97;0,8;7;1;89,669382390248
1;0,84;0,8;0,91;7;0;89,6698480515637
1;0,83;0,84;0,94;8;0;89,6702442100102
1;0,93;0,9;0,88;8;1;89,6706608275675
1;0,99;0,85;0,92;7;0;89,6719469917266
1;0,91;0,93;0,91;7;1;89,6719569289668
1;0,96;0,92;0,9;7;1;89,6722111050339
1;0,98;0,86;1;7;0;89,6728643237017
1;0,88;1;0,85;7;1;89,6733890380851
1;0,96;0,81;0,95;8;1;89,6733904110996
1;0,85;0,8;0,83;8;0;89,6736109032793
1;0,84;0,82;0,9;8;0;89,673856322734
1;0,96;0,82;0,98;7;1;89,6747776997873
1;0,9;0,95;0,84;7;1;89,6749354846143
1;0,96;0,89;0,81;7;1;89,6754493564008
1;0,95;0,85;0,88;8;1;89,6769206455887
1;0,96;0,83;0,91;7;1;89,677521266577
1;0,97;0,81;0,99;7;1;89,6776923718543
1;0,87;0,98;0,88;8;1;89,6779189169489
1;0,97;0,87;0,96;7;1;89,6779457034092
1;0,89;0,96;0,9;7;1;89,6785370095254
1;0,96;0,9;0,82;7;1;89,6787714375295
1;0,93;0,95;0,9;7;0;89,6787765231769
1;0,96;0,82;0,84;8;1;89,6790316617715
1;0,83;0,84;0,93;8;0;89,6796533871828
1;0,93;1;0,88;7;1;89,6797075619524
1;0,94;0,98;0,9;7;1;89,6797650626932
1;0,91;0,94;0,8;7;1;89,679810660997
1;0,96;0,84;0,87;7;1;89,6799365196386
1;0,8;0,89;0,82;8;0;89,680177004173
1;0,95;0,85;0,92;7;1;89,6815396525206
1;0,81;0,86;0,85;7;0;89,682720612132
1;0,84;0,8;0,9;7;0;89,6829958035708
1;0,97;0,86;0,93;7;1;89,684157186157
1;0,97;0,85;0,92;7;1;89,6849374870223
1;0,82;0,86;0,86;8;0;89,6853284373992
1;0,98;0,86;0,99;7;0;89,6890509109765
1;0,97;0,84;0,92;7;1;89,6891457649876
1;0,97;0,83;0,93;7;1;89,6906834268028
1;0,97;0,82;0,95;7;1;89,6908572699932
1;0,83;0,84;0,92;8;0;89,6909033799119
1;0,96;0,82;0,97;7;1;89,6910166183237
1;0,96;0,81;0,94;8;1;89,6910494674666
1;0,91;0,93;0,91;8;1;89,6913842758518
1;0,84;0,82;0,89;8;0;89,6917130494345
1;0,94;0,88;0,85;8;1;89,6929926895736
1;0,94;0,88;0,86;7;1;89,6931874274875
1;0,92;0,97;0,81;7;0;89,6935880367859
1;0,93;0,9;0,86;7;1;89,6955795108138
1;0,97;0,81;0,98;7;1;89,6965191879959
1;0,87;1;1;7;1;89,6966751525826
1;0,95;0,96;1;7;1;89,6967903461798
1;0,96;0,85;0,84;7;1;89,6970364226213
1;0,88;0,98;0,9;7;1;89,6972332987734
1;0,97;0,87;0,89;7;0;89,6973909978865
1;0,84;0,8;0,89;7;0;89,6978446752107
1;0,91;0,93;0,9;7;1;89,6978623803355
1;0,95;0,86;0,85;7;1;89,6981377565675
1;0,96;0,87;0,81;7;1;89,6997359462151
1;0,97;0,87;0,95;7;1;89,7004178442263
1;0,96;0,91;0,84;7;1;89,7006047190201
1;0,99;0,85;0,91;7;0;89,7006135543641
1;0,94;0,87;1;7;1;89,7019457204079
1;0,88;0,97;0,82;8;1;89,702565275891
1;0,88;0,99;0,86;7;1;89,7034048823988
1;0,96;0,92;0,89;7;1;89,7039125457714
1;0,83;0,84;0,91;8;0;89,7042298282249
1;0,89;0,97;0,82;7;1;89,7045143553157
1;0,93;0,9;0,87;8;1;89,7051809395367
1;0,95;0,85;0,91;7;1;89,7053946422617
1;0,98;0,86;0,98;7;0;89,7064262132751
1;0,96;0,83;0,9;7;1;89,7072178619654
1;0,94;0,98;0,89;7;1;89,7080632938588
1;0,93;0,95;0,89;7;0;89,708247733145
1;0,96;0,86;0,82;7;1;89,70841984813
1;0,96;0,82;0,96;7;1;89,7087660716652
1;0,93;1;0,87;7;1;89,7088505892727
1;0,95;0,87;0,81;7;1;89,7088903438754
1;0,92;0,92;0,83;7;1;89,7107712414318
1;0,96;0,81;0,93;8;1;89,710827081921
1;0,95;0,96;0,99;7;1;89,7108354926208
1;0,94;0,87;0,99;7;1;89,7113487355297
1;0,95;0,95;0,84;7;1;89,7115285398719
1;0,81;0,86;0,84;7;0;89,7116423345122
1;0,95;0,85;0,87;8;1;89,7123284105265
1;0,84;0,82;0,88;8;0;89,7124310465193
1;0,94;0,89;0,8;7;1;89,7124786307477
1;0,97;0,86;0,92;7;1;89,7126658674817
1;0,89;0,96;0,89;7;1;89,7134664646977
1;0,84;0,8;0,88;7;0;89,7145736485411
1;1;0,84;0,8;7;0;89,7147775969209
1;0,92;0,92;0,82;8;1;89,7148647267619
1;0,97;0,85;0,91;7;1;89,7159162356837
1;0,97;0,82;0,94;7;1;89,7163178220731
1;0,97;0,81;0,97;7;1;89,7168771854715
1;0,91;0,93;0,9;8;1;89,7175123699914
1;0,82;0,86;0,85;8;0;89,718969044881
1;0,85;0,8;0,82;8;0;89,7193701674392
1;0,97;0,88;1;7;1;89,7196851725982
1;0,83;0,84;0,9;8;0;89,7198900633275
1;0,97;0,83;0,92;7;1;89,7200014610992
1;0,97;0,84;0,91;7;1;89,7204100272755
1;0,96;0,84;0,86;7;1;89,7204245819016
1;0,87;0,98;0,87;8;1;89,7207330098722
1;0,94;0,87;0,98;7;1;89,7218331491995
1;0,87;1;0,99;7;1;89,7226194440973
1;0,86;1;0,83;8;1;89,723330580497
1;0,9;0,95;0,83;7;1;89,7243333498551
1;0,97;0,87;0,94;7;1;89,7246684101634
1;0,98;0,86;0,97;7;0;89,7250724147917
1;0,95;0,96;0,98;7;1;89,7260417826211
1;0,91;0,93;0,89;7;1;89,7261499883332
1;0,88;1;0,84;7;1;89,7263845226057
1;0,96;0,88;0,8;7;1;89,7267120621527
1;0,96;0,82;0,95;7;1;89,7281479979939
1;0,88;0,97;1;7;1;89,7288335190951
1;0,82;0,84;1;7;0;89,7289068403939
1;0,97;0,87;0,88;7;0;89,7311249727324
1;0,99;0,85;0,9;7;0;89,7311729676217
1;0,94;0,88;0,85;7;1;89,7313654442871
1;0,95;0,85;0,9;7;1;89,7315065369657
1;0,96;0,81;0,92;8;1;89,7329389344037
1;0,82;0,84;0,99;7;0;89,7330443103717
1;0,93;0,9;0,85;7;1;89,7332048285508
1;0,84;0,8;0,87;7;0;89,7333719329302
1;0,94;0,87;0,97;7;1;89,7335100289482
1;0,96;0,9;0,81;7;1;89,7335907807901
1;0,96;0,82;0,83;8;1;89,7339880098169
1;0,96;0,89;0,8;7;1;89,734259508462
1;0,97;0,88;0,99;7;1;89,7358135093767
1;0,84;0,82;0,87;8;0;89,7363317519885
1;0,88;0,98;0,89;7;1;89,7375196777628
1;0,82;0,84;0,98;7;0;89,7378167139609
1;0,96;0,92;0,88;7;1;89,7379300702988
1;0,83;0,84;0,89;8;0;89,7381637318536
1;0,94;0,98;0,88;7;1;89,7382504012135
1;0,97;0,81;0,96;7;1;89,7388717604107
1;0,8;0,89;0,81;8;0;89,7393150234918
1;0,96;0,83;0,89;7;1;89,7393762733424
1;0,8;0,87;1;7;0;89,7396711144408
