"Ganul";"Delta.M1";"Delta.Inter";"Delta.COV";"Indic_COVID";"Usa_Vel";"Error"
1;0,83;0,8;0,82;7;1;0,179876220402982
1;0,82;0,92;0,94;7;1;0,179877589890635
1;0,93;0,81;0,91;7;1;0,179878754929591
1;0,9;0,9;0,86;7;1;0,179878923974596
1;0,81;0,87;0,91;7;1;0,179879215711199
1;0,95;0,9;0,86;7;0;0,179879437940702
1;0,81;0,89;0,9;7;1;0,179880389218613
1;0,88;0,91;0,83;7;1;0,179880819202922
1;0,93;0,8;0,81;7;1;0,179880872199092
1;0,82;0,83;0,9;7;1;0,17988131117287
1;0,87;0,91;0,87;7;1;0,179881476271294
1;0,98;0,85;0,8;7;0;0,179884123034134
1;0,82;0,84;0,83;7;1;0,179884723681981
1;0,83;0,8;0,81;7;1;0,179884767864703
1;0,81;0,9;0,91;7;1;0,179884776943094
1;0,82;0,9;0,82;7;1;0,179884940685882
1;0,91;1;0,93;7;1;0,17988513403014
1;0,86;0,91;0,9;7;1;0,179885389451652
1;0,89;0,91;0,87;7;1;0,179887429187211
1;0,93;0,91;0,95;7;1;0,17989099694124
1;0,89;0,97;0,95;7;1;0,179891004004029
1;0,91;0,89;0,92;7;1;0,179891032869189
1;0,9;0,9;0,85;7;1;0,179891198767091
1;0,87;0,91;0,86;7;1;0,17989297865287
1;0,93;0,8;0,8;7;1;0,179893384063311
1;0,83;0,8;0,8;7;1;0,179893531788822
1;0,96;0,88;0,84;7;0;0,179893862412683
1;0,82;0,84;0,82;7;1;0,179893928076002
1;0,88;0,91;0,82;7;1;0,179894278097844
1;1;0,84;0,9;7;0;0,179895288768197
1;0,82;0,9;0,81;7;1;0,179896664609471
1;0,9;0,8;0,96;8;0;0,179897105743916
1;0,95;0,98;0,96;7;1;0,179898310894701
1;0,85;0,91;0,91;7;1;0,179898999760179
1;0,84;0,96;0,96;7;1;0,179899117724347
1;0,89;0,91;0,86;7;1;0,179899687098643
1;0,82;0,84;0,81;7;1;0,17990337509672
1;0,89;0,96;0,95;7;1;0,179903784134487
1;0,9;0,9;0,84;7;1;0,179903981747739
1;0,87;0,91;0,85;7;1;0,179904729445121
1;0,86;0,91;0,89;7;1;0,17990479862407
1;0,87;0,94;0,95;7;1;0,179906486731851
1;0,92;0,86;0,9;7;1;0,179906653389896
1;0,82;0,81;0,91;7;1;0,179906845874469
1;0,95;0,9;0,85;7;0;0,179907900432233
1;0,88;0,91;0,81;7;1;0,179908106613995
1;0,82;0,9;0,8;7;1;0,179908573332221
1;0,81;0,89;0,89;7;1;0,179909740460734
1;0,93;0,94;0,95;7;1;0,179909882941425
1;0,9;0,92;0,94;7;1;0,179911140454004
1;0,89;0,91;0,85;7;1;0,179912303508682
1;0,82;0,84;0,8;7;1;0,179913033007508
1;0,93;0,81;0,9;7;1;0,179913082108618
1;0,81;0,88;0,9;7;1;0,179913911637399
1;0,93;0,83;0,93;7;1;0,179916523118278
1;0,87;0,91;0,84;7;1;0,17991689199135
1;0,9;0,9;0,83;7;1;0,179917289161887
1;0,86;0,91;0,88;7;1;0,179918345042202
1;0,88;0,91;0,8;7;1;0,179922229424849
1;0,96;0,88;0,83;7;0;0,179924302469631
1;0,92;0,86;0,89;7;1;0,179924529664585
1;0,89;0,91;0,84;7;1;0,17992541759475
1;0,81;0,89;0,88;7;1;0,179926372107292
1;0,86;0,98;0,96;7;1;0,17992672681329
1;0,81;0,86;0,91;7;1;0,179927111566202
1;1;0,84;0,89;7;0;0,179928847520902
1;0,88;1;0,95;7;1;0,179929191456032
1;0,87;0,91;0,83;7;1;0,179929489549945
1;0,86;0,91;0,87;7;1;0,179930015568831
1;0,9;0,9;0,82;7;1;0,179931084090915
1;0,93;0,81;0,89;7;1;0,179931539758438
1;0,81;0,91;0,93;7;1;0,179931910793491
1;0,9;0,91;0,93;7;1;0,179932616034931
1;0,92;0,89;0,94;7;1;0,179934393260506
1;0,85;0,91;0,9;7;1;0,179936279799667
1;0,93;0,92;0,95;7;1;0,179936517334332
1;0,92;0,86;0,88;7;1;0,179937231679808
1;0,95;0,9;0,84;7;0;0,179937249469229
1;0,81;0,89;0,87;7;1;0,179938400873949
1;0,81;0,9;0,9;7;1;0,179938694596355
1;0,89;0,91;0,83;7;1;0,179939042145468
1;0,86;0,91;0,86;7;1;0,179941330604629
1;0,93;0,93;0,95;7;1;0,179941957068722
1;0,87;0,91;0,82;7;1;0,179942487862397
1;0,93;1;0,97;8;1;0,179942785886603
1;0,93;0,81;0,88;7;1;0,179944228443333
1;0,82;0,83;0,89;7;1;0,179944419247871
1;0,9;0,9;0,81;7;1;0,179945304994374
1;0,91;0,91;0,94;7;1;0,179945810937893
1;0,93;0,82;0,92;7;1;0,179946085886747
1;0,81;0,88;0,89;7;1;0,179947346467038
1;0,81;0,92;0,94;7;1;0,179947997794811
1;0,92;0,86;0,87;7;1;0,179948371826656
1;0,81;0,89;0,86;7;1;0,179948958389652
1;0,83;0,91;0,92;7;1;0,1799495768827
1;0,92;1;0,93;7;1;0,17995188620488
1;0,86;0,91;0,85;7;1;0,179952844803247
1;0,89;0,91;0,82;7;1;0,179953137448194
1;0,86;0,99;0,96;7;1;0,179953242372255
1;0,84;0,91;0,91;7;1;0,179954085440074
1;0,93;0,81;0,87;7;1;0,179955090622936
1;0,96;0,88;0,82;7;0;0,179955683197149
1;0,87;0,91;0,81;7;1;0,179955826841381
1;0,85;0,91;0,89;7;1;0,17995633243861
1;0,91;0,89;0,91;7;1;0,179957657296106
1;1;0,84;0,88;7;0;0,179957962631548
1;0,81;0,89;0,85;7;1;0,179959223141432
1;0,92;0,86;0,86;7;1;0,179959329195242
1;0,9;0,9;0,8;7;1;0,17995987683344
1;0,88;0,92;0,93;7;1;0,179963840993678
1;0,86;0,91;0,84;7;1;0,179964736054237
1;0,81;0,9;0,89;7;1;0,179964901493657
1;0,81;0,88;0,88;7;1;0,179965297840606
1;0,93;0,81;0,86;7;1;0,179965634129613
1;0,9;0,99;0,94;7;1;0,179966650750267
1;0,81;0,87;0,9;7;1;0,179966671851352
1;0,95;0,9;0,83;7;0;0,179967538227188
1;0,89;0,91;0,81;7;1;0,179967639677975
1;0,87;0,91;0,8;7;1;0,179969432954442
1;0,81;0,89;0,84;7;1;0,179969616121099
1;0,85;0,91;0,88;7;1;0,179970059081789
1;0,92;0,86;0,85;7;1;0,179970608329128
1;0,94;0,93;0,94;7;0;0,179972471040361
1;0,82;0,83;0,88;7;1;0,179972889720732
1;0,82;0,8;0,91;7;1;0,179975127542255
1;0,93;0,81;0,85;7;1;0,179976414022744
1;0,86;0,91;0,83;7;1;0,179977033893806
1;0,81;0,88;0,87;7;1;0,179977569050292
1;0,81;0,89;0,83;7;1;0,179980264926116
1;0,81;0,9;0,88;7;1;0,179980612242206
1;0,85;0,91;0,87;7;1;0,179981716380447
1;0,92;0,86;0,84;7;1;0,179982371913872
1;0,89;0,91;0,8;7;1;0,179982472019917
1;0,92;0,87;0,92;7;1;0,179985080871274
1;1;0,84;0,87;7;0;0,179985995500081
1;0,98;0,87;0,95;7;0;0,179986598700615
1;0,93;0,81;0,84;7;1;0,179987613675772
1;0,89;1;0,94;7;1;0,179987686228462
1;0,8;0,94;0,96;8;0;0,179987729260109
1;0,81;0,88;0,86;7;1;0,179987951450405
1;0,96;0,88;0,81;7;0;0,179987983573501
1;0,82;0,83;0,87;7;1;0,17998820991758
1;0,91;0,89;0,9;7;1;0,17998907549288
1;0,86;0,91;0,82;7;1;0,179989707287828
1;0,81;0,89;0,82;7;1;0,179991181639839
1;0,81;0,9;0,87;7;1;0,179992588545221
1;0,85;0,91;0,86;7;1;0,179992929845311
1;0,84;0,91;0,9;7;1;0,179993418134853
1;0,9;1;0,93;7;1;0,179993535511878
1;0,92;0,86;0,83;7;1;0,179994647127822
1;0,87;0,92;0,93;7;1;0,179996409129903
1;0,81;0,88;0,85;7;1;0,179997878914415
1;0,82;0,83;0,86;7;1;0,179998765989328
1;0,95;0,9;0,82;7;0;0,179998768623981
1;0,93;0,81;0,83;7;1;0,179999269850556
1;0,91;1;0,92;7;1;0,180001241870975
1;0,81;0,89;0,81;7;1;0,180002330322273
1;0,86;0,91;0,81;7;1;0,180002698287068
1;0,82;0,82;0,9;7;1;0,180002733940729
1;0,81;0,9;0,86;7;1;0,180003432044964
1;0,85;0,91;0,85;7;1;0,180004294924605
1;0,81;0,87;0,89;7;1;0,18000526964507
1;0,91;0,89;0,89;7;1;0,18000710399997
1;0,92;0,86;0,82;7;1;0,180007404770495
1;0,82;0,83;0,85;7;1;0,180007766407465
1;0,81;0,88;0,84;7;1;0,180007871650709
1;0,93;0,95;0,92;7;0;0,180008939842083
1;0,93;1;0,94;7;1;0,180008972492209
1;0,93;0,81;0,82;7;1;0,180011358940958
1;0,89;0,92;0,93;7;1;0,180011776057227
1;0,8;0,8;0,92;7;1;0,180011778877682
1;0,81;0,89;0,8;7;1;0,180013652523134
1;0,92;0,98;0,94;7;1;0,180014032539865
1;0,81;0,9;0,85;7;1;0,180014115352425
1;1;0,84;0,86;7;0;0,180014242538481
1;0,84;0,91;0,89;7;1;0,180014246317792
1;0,8;0,92;0,94;7;1;0,180014600591096
1;0,94;0,85;0,95;7;1;0,180015159738413
1;0,86;0,91;0,8;7;1;0,180015935143797
1;0,85;0,91;0,84;7;1;0,180016005589866
1;0,98;0,91;0,97;7;1;0,180016256135135
1;0,82;0,83;0,84;7;1;0,180016412893026
1;0,97;0,87;0,93;7;0;0,180016789307987
1;0,93;0,86;0,94;7;1;0,180016983817419
1;0,81;0,88;0,83;7;1;0,180018096956364
1;0,91;1;0,92;7;0;0,180019054962855
1;0,93;0,82;0,91;7;1;0,180019623885035
1;0,91;0,89;0,88;7;1;0,180020395344162
1;0,92;0,86;0,81;7;1;0,180020589433998
1;0,96;0,88;0,8;7;0;0,180021168755407
1;0,86;0,94;0,95;7;1;0,180023307276531
1;0,93;0,81;0,81;7;1;0,18002382977583
1;0,81;0,9;0,84;7;1;0,180024978708042
1;0,81;0,87;0,88;7;1;0,180024983738216
1;0,82;0,83;0,83;7;1;0,180025137810461
1;0,91;0,98;0,94;7;1;0,180026229632278
1;0,99;0,8;0,97;7;1;0,180027281509219
1;0,85;0,91;0,83;7;1;0,180028098113602
1;0,84;0,91;0,88;7;1;0,180028235741921
1;0,81;0,88;0,82;7;1;0,180028584093567
1;0,91;0,9;0,93;7;1;0,180030119840171
1;0,81;0,85;0,91;7;1;0,180030531171101
1;0,95;0,9;0,81;7;0;0,180030918784682
1;0,81;0,86;0,9;7;1;0,180031353152152
1;0,91;0,89;0,87;7;1;0,180032320229009
1;0,82;0,83;0,82;7;1;0,180034078970484
1;0,92;0,86;0,8;7;1;0,180034131108287
1;0,99;0,88;0,96;7;0;0,180034726056056
1;0,81;0,9;0,83;7;1;0,180036116718696
1;0,93;0,81;0,8;7;1;0,180036616148947
1;0,81;0,87;0,87;7;1;0,180037693660235
1;0,81;0,88;0,81;7;1;0,180039305688052
1;0,84;0,91;0,87;7;1;0,180039945303488
1;0,85;0,91;0,82;7;1;0,18004054472931
1;0,89;0,93;0,94;7;1;0,180040715917618
1;0,83;0,91;0,91;7;1;0,180042476096965
1;1;0,84;0,85;7;0;0,180043194248013
1;0,82;0,83;0,81;7;1;0,180043259231288
1;0,91;0,89;0,86;7;1;0,180044161707348
1;0,8;0,91;0,93;7;1;0,180044194992596
1;0,81;0,9;0,82;7;1;0,180047526676177
1;0,81;0,87;0,86;7;1;0,180048003755625
1;0,81;0,88;0,8;7;1;0,180050208337884
1;0,84;0,91;0,86;7;1;0,180051118093304
1;0,82;0,83;0,8;7;1;0,180052653482563
1;0,92;0,87;0,91;7;1;0,180052938111824
1;0,93;0,82;0,9;7;1;0,180053223155836
1;0,85;0,91;0,81;7;1;0,180053289501306
1;0,93;0,84;0,93;7;1;0,180054840535603
1;0,91;0,89;0,85;7;1;0,180056384913809
1;0,87;0,8;0,94;8;1;0,180057183208575
1;0,83;0,96;0,96;7;1;0,180057506523506
1;0,81;0,87;0,85;7;1;0,180057661990463
1;0,91;1;0,91;7;1;0,180058695506417
1;0,82;0,91;0,92;7;1;0,180058752547132
1;0,81;0,9;0,81;7;1;0,180059164970626
1;0,84;0,91;0,85;7;1;0,180062394957082
1;0,99;0,81;0,97;7;1;0,180063442412063
1;0,95;0,9;0,8;7;0;0,180063952835469
1;0,88;0,95;0,95;7;1;0,180064128122864
1;0,99;0,85;0,93;7;0;0,180064888383625
1;0,85;0,91;0,8;7;1;0,180066262263251
1;0,81;0,87;0,84;7;1;0,180067309797159
1;0,92;0,88;0,93;7;1;0,180068225645111
1;0,91;0,89;0,84;7;1;0,180069134843155
1;0,94;0,98;0,97;8;1;0,180069285010492
1;0,92;1;0,92;7;1;0,180070170891523
1;0,81;0,9;0,8;7;1;0,180070968576578
1;0,93;0,82;0,89;7;1;0,18007150325824
1;1;0,84;0,84;7;0;0,180073028014418
1;0,84;0,91;0,84;7;1;0,180073987503365
1;0,8;0,88;0,92;7;1;0,180075776925991
1;0,81;0,86;0,89;7;1;0,180076355701766
1;0,82;0,82;0,89;7;1;0,180076473074145
1;0,81;0,87;0,83;7;1;0,180077162238924
1;0,8;0,87;0,92;7;1;0,180077308760193
1;0,86;0,92;0,93;7;1;0,180077486404118
1;0,8;0,89;0,92;7;1;0,180079330675205
1;0,9;0,91;0,92;7;1;0,180081302609164
1;0,92;0,98;0,94;7;0;0,180081310301583
1;0,91;0,89;0,83;7;1;0,180082429260161
1;0,83;0,91;0,9;7;1;0,180084127367191
1;0,93;0,82;0,88;7;1;0,180084242624414
1;0,92;0,87;0,9;7;1;0,180084631160547
1;0,93;0,83;0,92;7;1;0,180085402902001
1;0,84;0,91;0,83;7;1;0,18008593912654
1;0,81;0,87;0,82;7;1;0,180087268659865
1;0,88;0,93;0,94;7;1;0,180088191307211
1;0,95;0,99;0,96;7;1;0,180089598652028
1;0,85;0,94;0,95;7;1;0,180090118626004
1;0,96;0,8;0,96;7;1;0,180090581070818
1;0,93;0,95;0,91;7;0;0,180092648575448
1;0,91;1;0,9;7;1;0,180093300639511
1;0,93;0,82;0,87;7;1;0,180095256659778
1;0,91;0,89;0,82;7;1;0,180096232775869
1;0,91;0,99;0,93;7;1;0,180097414924877
1;0,81;0,87;0,81;7;1;0,180097611334652
1;0,84;0,91;0,82;7;1;0,180098225265459
1;0,8;0,9;0,92;7;1;0,180098274494737
1;0,81;0,86;0,88;7;1;0,180098332514547
1;0,92;0,87;0,89;7;1;0,180102546838186
1;1;0,84;0,83;7;0;0,180103798564735
1;0,91;1;0,91;7;0;0,180103806858181
1;0,83;0,91;0,89;7;1;0,180105854293737
1;0,93;0,82;0,86;7;1;0,1801060035784
1;0,8;0,81;0,92;7;1;0,180106991358807
1;0,99;0,82;0,97;7;1;0,180107495702834
1;0,9;1;0,92;7;1;0,180108135081545
1;0,81;0,87;0,8;7;1;0,180108142433579
1;0,82;0,82;0,88;7;1;0,180108909783715
1;0,91;0,89;0,81;7;1;0,180110485195945
1;0,84;0,91;0,81;7;1;0,18011079176134
1;0,93;0,99;0,94;7;1;0,180111075111278
1;0,81;0,86;0,87;7;1;0,180111692284326
1;0,84;0,94;0,95;7;1;0,180111757709792
1;0,96;0,89;0,94;7;0;0,180112324930665
1;0,92;0,87;0,88;7;1;0,180115566278563
1;0,82;0,81;0,9;7;1;0,180116244584413
1;0,88;0,92;0,92;7;1;0,180116455503734
1;0,93;0,82;0,85;7;1;0,180117018950622
1;0,91;1;0,89;7;1;0,180119434358575
1;0,83;0,91;0,88;7;1;0,180120174896201
1;0,92;0,99;0,93;7;1;0,180120881963192
1;0,81;0,86;0,86;7;1;0,180122031535126
1;0,84;0,91;0,8;7;1;0,180123569719361
1;0,91;0,89;0,8;7;1;0,180125112520224
1;0,82;0,82;0,87;7;1;0,180125587190757
1;0,92;0,87;0,87;7;1;0,180127151183745
1;0,93;0,82;0,84;7;1;0,18012847817178
1;0,92;1;0,91;7;1;0,180128605665183
1;0,81;0,86;0,85;7;1;0,180131481178895
1;0,8;0,86;0,92;7;1;0,180131675661164
1;0,83;0,91;0,87;7;1;0,180131985246983
1;0,81;0,84;0,91;7;1;0,18013466362096
1;0,85;0,97;0,96;7;1;0,180134972592579
1;0,88;0,99;0,95;7;1;0,180134975562297
1;1;0,84;0,82;7;0;0,180135510494764
1;0,92;0,9;0,94;7;1;0,180135827297594
1;0,82;0,82;0,86;7;1;0,180136498778649
1;0,92;0,87;0,86;7;1;0,180138621349371
1;0,94;0,86;0,95;7;1;0,180139080497068
1;0,93;0,95;0,9;7;0;0,180139931373438
1;0,93;0,82;0,83;7;1;0,180140414325892
1;0,81;0,86;0,84;7;1;0,180140829762542
1;0,91;1;0,88;7;1;0,180142772670792
1;0,85;0,92;0,93;7;1;0,180142989450685
1;0,83;0,91;0,86;7;1;0,180143159417522
1;0,82;0,82;0,85;7;1;0,180145473886549
1;0,9;0,91;0,91;7;1;0,180145697019381
1;0,82;0,93;0,96;8;0;0,180145963248012
1;0,81;0,86;0,83;7;1;0,180150349640055
1;0,92;0,87;0,85;7;1;0,180150457591365
1;0,91;1;0,9;7;0;0,180151970898603
1;0,93;0,82;0,82;7;1;0,180152801681173
1;0,82;0,82;0,84;7;1;0,180153950899128
1;0,83;0,91;0,85;7;1;0,180154388564783
1;0,81;0,85;0,9;7;1;0,180155063462754
1;0,87;0,92;0,92;7;1;0,180155580701556
1;0,93;0,83;0,91;7;1;0,180156970541727
1;0,96;0,81;0,96;7;1;0,180157088843627
1;0,82;0,91;0,91;7;1;0,180158126768245
1;0,89;0,92;0,92;7;1;0,180158677243738
1;0,81;0,86;0,82;7;1;0,180160113665181
1;0,82;0,82;0,83;7;1;0,180162452200392
1;0,92;0,87;0,84;7;1;0,180162812496725
1;0,99;0,83;0,97;7;1;0,180163415220242
1;0,92;1;0,9;7;1;0,180163693886992
1;0,91;0,92;0,94;7;1;0,180163707211555
1;0,9;1;0,91;7;1;0,180164842724235
1;0,91;1;0,87;7;1;0,180165521672885
1;0,93;0,82;0,81;7;1;0,18016558746709
1;0,83;0,91;0,84;7;1;0,18016590355968
1;0,87;0,93;0,94;7;1;0,180167510661044
1;0,92;0,97;0,94;7;1;0,180168140363941
1;1;0,84;0,81;7;0;0,180168145292737
1;0,8;0,82;0,92;7;1;0,180169398810227
1;0,9;0,98;0,94;7;1;0,180169946508109
1;0,81;0,86;0,81;7;1;0,180170115002909
1;0,98;0,83;0,97;8;1;0,180171141737598
1;0,82;0,82;0,82;7;1;0,180171150528385
1;0,82;0,96;0,96;7;1;0,180172961829191
1;0,93;0,95;0,89;7;0;0,180173538702193
1;0,9;0,93;0,94;7;1;0,180174267869635
1;0,92;0,87;0,83;7;1;0,180175708297672
1;0,8;0,85;0,92;7;1;0,180176429655282
1;0,9;0,91;0,9;7;1;0,180176825365566
1;0,83;0,91;0,83;7;1;0,180177755284319
1;0,93;0,82;0,8;7;1;0,18017870403292
1;0,91;0,9;0,92;7;1;0,180179222973422
1;0,82;0,82;0,81;7;1;0,180180083280851
1;0,81;0,86;0,8;7;1;0,180180311926483
1;1;0,85;0,94;7;0;0,180181862117419
1;0,88;0,92;0,91;7;1;0,180182536394481
1;0,81;0,91;0,92;7;1;0,180184578963346
1;0,91;1;0,89;7;0;0,180186396820092
1;0,91;1;0,86;7;1;0,180188522256705
1;0,95;0,96;0,97;7;0;0,180188605071032
1;0,92;0,87;0,82;7;1;0,180189112784317
1;0,82;0,82;0,8;7;1;0,180189232449272
1;0,97;0,87;0,92;7;0;0,180189892900955
1;0,93;0,83;0,9;7;1;0,180189911258871
1;0,83;0,91;0,82;7;1;0,180189922271004
1;0,92;1;0,89;7;1;0,180190091222009
1;0,93;0,87;0,94;7;1;0,180194480580585
1;0,91;0,97;0,94;7;1;0,180195315612917
1;0,9;0,91;0,89;7;1;0,180195356096467
1;0,84;0,92;0,93;7;1;0,180198164146039
1;0,9;1;0,9;7;1;0,18019902831926
1;0,8;0,83;0,92;7;1;0,180199662462695
1;0,81;0,86;0,94;8;1;0,18020060127227
1;0,8;0,84;0,92;7;1;0,180200720441186
1;0,83;0,94;0,95;7;1;0,18020087046941
1;1;0,84;0,8;7;0;0,180201670990887
1;0,83;0,91;0,81;7;1;0,180202351846124
1;0,82;0,91;0,9;7;1;0,180202370654528
1;0,82;0,81;0,89;7;1;0,180202377531257
1;0,93;0,95;0,88;7;0;0,180202472661459
1;0,92;0,87;0,81;7;1;0,180202968285379
1;0,93;0,85;0,93;7;1;0,180205031412001
1;0,86;0,93;0,94;7;1;0,180207445916859
1;0,81;0,85;0,89;7;1;0,180207895168801
1;0,93;0,83;0,89;7;1;0,180208069404852
1;0,9;0,91;0,88;7;1;0,180209479683123
1;0,91;1;0,85;7;1;0,180212084653223
1;0,92;1;0,88;7;1;0,180213584848604
1;0,88;0,92;0,9;7;1;0,180214390102876
1;0,96;0,82;0,96;7;1;0,180214565752182
1;0,91;0,99;0,92;7;1;0,180214754290984
1;0,94;0,8;0,94;7;1;0,180214763991854
1;0,83;0,91;0,8;7;1;0,180214976026824
1;0,93;0,98;0,94;7;1;0,180215592776885
1;0,91;1;0,88;7;0;0,180216126534335
1;0,92;0,87;0,8;7;1;0,180217202844663
1;0,93;0,84;0,92;7;1;0,180218795409398
1;0,82;0,8;0,9;7;1;0,180220292103201
1;0,93;0,83;0,88;7;1;0,180220911025786
1;0,92;0,88;0,92;7;1;0,180221736526319
1;0,9;0,91;0,87;7;1;0,180222382598433
1;0,89;0,92;0,91;7;1;0,180222659214885
1;0,8;1;0,97;7;1;0,180223183986458
1;0,97;0,89;0,97;8;1;0,180223444493162
1;0,89;0,99;0,94;7;1;0,180223655631729
1;0,87;0,92;0,91;7;1;0,180224174664116
1;0,97;0,9;0,96;7;0;0,180224824970312
1;0,9;1;0,89;7;1;0,180224896054738
1;0,82;0,91;0,89;7;1;0,180225116369641
1;0,96;0,93;0,97;8;1;0,18022517843963
1;0,81;0,83;0,91;7;1;0,180228834723112
1;0,9;0,99;0,93;7;1;0,180229893595803
1;0,93;0,95;0,87;7;0;0,180230249645909
1;0,94;0,99;0,95;7;1;0,18023050075124
1;0,93;0,83;0,87;7;1;0,180232128322701
1;0,81;0,85;0,88;7;1;0,180232702577726
1;0,88;0,92;0,89;7;1;0,180233238021025
1;0,8;0,9;0,91;7;1;0,180233463838345
1;0,9;0,91;0,86;7;1;0,18023527353106
1;0,99;0,84;0,97;7;1;0,180236142065174
1;0,91;1;0,84;7;1;0,180236315346688
1;0,92;1;0,87;7;1;0,180236426006125
1;0,99;0,85;0,92;7;0;0,180237276574971
1;0,94;0,98;0,95;7;1;0,180237330246381
1;0,98;0,86;0,93;7;0;0,180238403998525
1;0,82;0,81;0,88;7;1;0,180239481787123
1;0,82;0,91;0,88;7;1;0,180239828197923
1;0,92;0,99;0,92;7;1;0,18024002848151
1;0,81;0,96;0,96;7;1;0,180240039415788
1;0,8;0,89;0,91;7;1;0,180240941960441
1;0,84;0,84;0,94;8;1;0,180242859740161
1;0,93;0,83;0,86;7;1;0,18024313136022
1;0,91;0,9;0,91;7;1;0,180243636123777
1;0,89;1;0,93;7;1;0,180244049912506
1;0,86;0,92;0,92;7;1;0,180244084790985
1;0,91;1;0,87;7;0;0,180244692970338
1;0,94;0,87;0,95;7;1;0,18024502045395
1;0,85;0,83;0,94;8;1;0,180245321227859
1;0,87;0,92;0,96;8;1;0,180245363825886
1;0,81;0,85;0,87;7;1;0,180246944749612
1;0,88;0,92;0,88;7;1;0,180247493342478
1;0,95;0,91;0,94;7;0;0,180247591087156
1;0,9;1;0,88;7;1;0,180248052632608
1;0,9;0,92;0,93;7;1;0,180248346580385
1;0,9;0,91;0,85;7;1;0,180248586046337
1;0,82;0,91;0,87;7;1;0,180251776838354
1;0,89;0,92;0,9;7;1;0,180253929777538
1;0,94;0,97;0,95;7;1;0,180254358012647
1;0,93;0,83;0,85;7;1;0,180254436755532
1;0,99;0,96;0,98;7;0;0,180256581829982
1;0,8;0,96;0,96;7;1;0,180256713403615
1;0,87;0,92;0,9;7;1;0,180256846885534
1;0,81;0,85;0,86;7;1;0,180257417999424
1;0,82;0,81;0,87;7;1;0,180257793193727
1;0,93;0,95;0,86;7;0;0,180258224709922
1;0,88;0,96;0,95;7;1;0,180259149628707
1;0,92;1;0,86;7;1;0,180259475156146
1;0,88;0,92;0,87;7;1;0,180260428014457
1;0,91;1;0,83;7;1;0,180261243639147
1;0,9;0,91;0,84;7;1;0,180262450114774
1;0,82;0,91;0,86;7;1;0,1802629817123
1;0,96;0,83;0,96;7;1;0,180263162843879
1;0,93;0,83;0,84;7;1;0,180266212105603
1;0,81;0,85;0,85;7;1;0,18026671621062
1;0,82;0,81;0,86;7;1;0,180269173899605
1;0,8;0,88;0,91;7;1;0,180270438897751
1;0,9;1;0,87;7;1;0,180270675271043
1;0,91;0,99;0,91;7;1;0,180272365069218
1;0,97;0,87;0,91;7;0;0,180272369950967
1;0,83;0,92;0,93;7;1;0,180272693161213
1;0,89;0,92;0,89;7;1;0,180272823763666
1;0,88;0,92;0,86;7;1;0,18027328133424
1;0,91;1;0,86;7;0;0,180273458701246
1;0,82;0,91;0,85;7;1;0,18027418954569
1;0,91;0,9;0,9;7;1;0,180274634551314
1;0,88;0,98;0,95;7;1;0,18027465121332
1;0,81;0,85;0,84;7;1;0,180275805205551
1;0,87;0,92;0,89;7;1;0,180275815052328
1;0,9;0,91;0,83;7;1;0,180276874949155
1;0,82;0,81;0,85;7;1;0,180278176048254
1;0,93;0,83;0,83;7;1;0,180278486866027
1;0,92;1;0,85;7;1;0,180283052500796
1;0,93;1;0,93;7;1;0,180283450112087
1;0,81;0,84;0,9;7;1;0,180283457425094
1;0,85;0,93;0,94;7;1;0,180283776366206
1;0,81;0,85;0,83;7;1;0,18028502574843
1;0,94;0,96;0,95;7;1;0,180285290269195
1;0,82;0,91;0,84;7;1;0,180285652199288
1;0,94;1;0,95;7;1;0,180285854115397
1;0,88;0,92;0,85;7;1;0,180286496072518
1;0,82;0,81;0,84;7;1;0,180286513356835
1;0,91;0,91;0,93;7;1;0,180286584357594
1;0,91;1;0,82;7;1;0,1802868699876
1;0,93;0,95;0,85;7;0;0,180286909298286
1;0,89;0,92;0,88;7;1;0,180287397121061
1;0,92;0,98;0,93;7;1;0,180287582322572
1;0,92;0,88;0,91;7;1;0,180287590910763
1;0,92;0,89;0,93;7;1;0,180288298793296
1;0,82;0,94;0,95;7;1;0,180288372501391
1;0,93;0,84;0,91;7;1;0,180288505476954
1;0,87;0,92;0,88;7;1;0,180289894644306
1;0,81;0,91;0,91;7;1;0,180291114726574
1;0,93;0,83;0,82;7;1;0,180291233186296
1;0,89;0,84;0,96;8;0;0,180291624641365
1;0,8;0,9;0,9;7;1;0,180291753545693
1;0,9;0,91;0,82;7;1;0,180291819318249
1;0,91;0,9;0,89;7;1;0,180292981707302
1;0,9;1;0,86;7;1;0,180293591364326
1;0,81;0,85;0,82;7;1;0,18029447819745
1;0,95;1;0,96;7;1;0,180294670696176
1;0,82;0,81;0,83;7;1;0,180294812562825
1;0,96;0,99;0,98;7;0;0,180295607465969
1;0,92;0,91;0,94;7;1;0,180296096324746
1;0,91;0,98;0,93;7;1;0,180296879584499
1;0,82;0,91;0,83;7;1;0,18029742842139
1;0,82;0,9;0,95;8;1;0,180297545805919
1;0,92;0,99;0,91;7;1;0,180298526241215
1;0,88;0,92;0,84;7;1;0,180300203303408
1;0,89;0,92;0,87;7;1;0,180300781466154
1;0,87;0,92;0,87;7;1;0,180302516036063
1;0,92;0,96;0,94;7;1;0,180302724134848
1;0,91;1;0,85;7;0;0,180302939282592
1;0,96;0,84;0,96;7;1;0,180303276591373
